review_idx,user_idx,product_idx,review_rating
34710,2920,3227,5
34711,3462,3972,3
34712,1412,616,5
34713,2974,3796,4
34714,3687,4,1
34715,1119,3224,2
34716,430,3753,4
34717,2843,3676,1
34718,2989,1613,2
34719,3797,4174,4
34720,1061,212,3
34721,1417,2241,1
34722,1597,340,1
34723,3363,3212,5
34724,1898,679,3
34725,2351,2461,2
34726,1780,3287,5
34727,3989,2557,3
34728,2449,4171,4
34729,2871,2388,1
34730,2392,3633,5
34731,2911,2367,1
34732,518,2287,3
34733,1401,2558,1
34734,3890,795,5
34735,165,2502,4
34736,3085,3782,5
34737,2073,1658,2
34738,3808,3706,1
34739,1147,725,5
34740,129,978,5
34741,2865,897,4
34742,1658,76,1
34743,3619,3603,1
34744,1018,1658,2
34745,595,1872,3
34746,1333,1532,3
34747,2484,3744,1
34748,182,350,5
34749,1612,3091,3
34750,2664,2265,3
34751,744,1524,5
34752,1839,642,2
34753,2091,714,2
34754,2452,3497,1
34755,1953,2559,3
34756,605,1928,5
34757,2704,289,2
34758,1790,2771,5
34759,1614,3535,1
34760,263,2050,1
34761,2118,1624,2
34762,661,253,3
34763,1316,2271,5
34764,3286,3280,3
34765,2920,3663,2
34766,822,368,1
34767,2195,1571,1
34768,2073,2031,2
34769,1347,3071,1
34770,2020,2447,4
34771,3181,2701,1
34772,2741,3962,4
34773,2299,1846,4
34774,2530,3338,4
34775,2763,2297,3
34776,816,2232,2
34777,682,3266,2
34778,2223,53,2
34779,3419,2130,4
34780,1194,1570,4
34781,2,3925,4
34782,3718,1409,1
34783,639,719,5
34784,3630,571,5
34785,2754,1049,1
34786,2410,4000,5
34787,3793,3965,5
34788,3368,3075,3
34789,2618,854,5
34790,590,2662,1
34791,202,830,4
34792,1005,693,3
34793,1313,3617,5
34794,2026,3163,1
34795,3134,2701,2
34796,3574,1575,2
34797,1804,2153,3
34798,126,2147,2
34799,3040,1552,1
34800,2097,1621,2
34801,3672,4043,2
34802,846,3802,5
34803,1797,3004,1
34804,179,3535,1
34805,1605,3245,1
34806,1903,436,4
34807,4000,1468,1
34808,493,3365,5
34809,3505,1846,2
34810,2620,1535,2
34811,2350,1491,2
34812,964,3749,1
34813,3833,1022,1
34814,3038,3819,3
34815,1193,170,3
34816,3025,701,3
34817,1987,951,4
34818,269,1551,3
34819,1388,3046,5
34820,624,3838,1
34821,2148,2619,4
34822,3986,3831,5
34823,2263,3010,2
34824,2673,298,3
34825,2145,510,3
34826,819,3750,1
34827,2678,2682,5
34828,548,1441,5
34829,337,3432,3
34830,359,2174,3
34831,3362,449,5
34832,1420,634,5
34833,1925,2058,2
34834,816,1019,3
34835,360,715,3
34836,3063,3075,5
34837,347,918,1
34838,1148,824,5
34839,552,2033,3
34840,3725,599,2
34841,2586,2365,3
34842,2702,2301,4
34843,1888,3,3
34844,1931,1992,3
34845,422,1927,3
34846,336,4147,5
34847,1527,3763,1
34848,57,2715,3
34849,1686,2828,3
34850,3065,2473,3
34851,3951,618,3
34852,2960,1394,3
34853,2765,2465,2
34854,3148,1803,5
34855,3538,164,5
34856,2333,1657,3
34857,722,2182,2
34858,386,635,4
34859,950,956,4
34860,2818,2120,2
34861,3331,2407,4
34862,1501,719,5
34863,1720,1973,4
34864,2888,3464,3
34865,2059,995,1
34866,3020,837,2
34867,2720,3347,1
34868,260,2297,2
34869,393,512,2
34870,600,2160,2
34871,3441,1042,5
34872,3256,3152,5
34873,1040,544,2
34874,756,4184,3
34875,3578,3504,4
34876,3158,965,3
34877,2759,2376,5
34878,3082,1922,2
34879,477,2870,5
34880,1188,998,4
34881,2072,675,1
34882,1600,887,1
34883,2360,2237,3
34884,3310,2298,2
34885,2510,2274,5
34886,3534,2014,3
34887,3929,2353,3
34888,1262,1860,3
34889,2070,2051,4
34890,2228,2044,3
34891,1842,4106,2
34892,1583,2729,4
34893,2839,442,1
34894,1760,2063,1
34895,730,1584,1
34896,3571,626,2
34897,1499,2564,2
34898,749,3351,4
34899,716,3128,1
34900,2387,959,4
34901,531,1039,1
34902,692,91,1
34903,2210,2765,1
34904,3869,1518,1
34905,3133,3813,4
34906,1109,1241,2
34907,1571,185,1
34908,490,195,3
34909,5,16,5
34910,76,3153,2
34911,1277,3675,2
34912,2055,3634,4
34913,2729,146,5
34914,3714,1440,4
34915,473,4069,2
34916,3210,1899,1
34917,1382,3745,1
34918,2860,1494,4
34919,838,1899,2
34920,603,2708,2
34921,1187,80,2
34922,2366,1186,3
34923,1482,3060,1
34924,3325,3277,4
34925,3273,3021,4
34926,3604,3935,1
34927,1765,4146,4
34928,1699,1438,4
34929,3237,2169,4
34930,232,3737,4
34931,328,458,4
34932,2286,2274,2
34933,1144,3332,3
34934,950,2326,5
34935,1887,2052,2
34936,2943,1791,2
34937,3953,3376,2
34938,2667,151,2
34939,2298,2054,4
34940,1360,3525,5
34941,1308,1984,5
34942,198,1766,4
34943,416,3717,4
34944,2780,4001,5
34945,1419,922,2
34946,938,955,4
34947,3223,85,2
34948,3870,418,2
34949,3337,2762,4
34950,1244,706,4
34951,1240,3342,5
34952,1339,373,4
34953,1692,1095,1
34954,216,3274,2
34955,3407,904,2
34956,3431,1183,3
34957,1650,2286,2
34958,1185,2899,1
34959,2863,1754,2
34960,610,2750,2
34961,2559,1810,3
34962,918,2397,2
34963,157,322,1
34964,162,1204,4
34965,42,3672,4
34966,3252,126,2
34967,2351,2422,4
34968,1354,2763,5
34969,1587,3691,5
34970,3062,3160,1
34971,2812,3598,2
34972,1453,3315,4
34973,3422,2578,4
34974,120,4173,1
34975,1099,2899,5
34976,2038,3625,2
34977,2722,2167,5
34978,2709,1611,1
34979,123,1919,2
34980,2701,218,1
34981,3254,2864,1
34982,2969,3084,4
34983,3062,4033,5
34984,3962,3854,1
34985,789,2368,1
34986,257,2074,2
34987,1861,391,2
34988,2805,4151,5
34989,2646,3998,5
34990,3655,463,5
34991,1293,1352,4
34992,3565,935,4
34993,3252,1244,1
34994,2839,3376,2
34995,1173,511,4
34996,3590,3605,3
34997,1172,3762,5
34998,3916,4066,2
34999,680,3143,1
35000,3081,2910,2
35001,1202,2767,2
35002,2844,1609,1
35003,3467,1691,4
35004,3700,770,3
35005,608,228,4
35006,331,2395,5
35007,3928,808,3
35008,2104,548,3
35009,1231,4072,4
35010,2153,1893,4
35011,547,724,5
35012,3793,3062,5
35013,793,2322,2
35014,1905,115,1
35015,1379,2251,4
35016,1683,4036,1
35017,489,1149,4
35018,1823,1743,3
35019,3665,2961,5
35020,1527,3550,3
35021,3122,4162,4
35022,3159,278,5
35023,3775,139,2
35024,2351,676,5
35025,3073,2380,5
35026,3453,2595,4
35027,650,1067,1
35028,648,1837,5
35029,1386,2937,4
35030,381,681,5
35031,3738,2880,4
35032,2210,2348,3
35033,2067,1066,4
35034,3022,1621,3
35035,1864,1959,3
35036,2291,3044,1
35037,129,3327,3
35038,1200,730,4
35039,409,1394,1
35040,792,2903,1
35041,2991,51,1
35042,1108,40,3
35043,3448,769,4
35044,222,2969,5
35045,3397,518,5
35046,3523,2020,1
35047,1440,1930,2
35048,3729,1275,5
35049,2493,2730,4
35050,618,1325,1
35051,1349,601,2
35052,2571,1797,4
35053,2214,313,2
35054,2756,663,5
35055,2791,495,2
35056,3731,3976,3
35057,3943,3048,3
35058,3310,2195,1
35059,3057,3996,3
35060,2961,1732,2
35061,1037,3634,3
35062,3803,2902,1
35063,3329,776,5
35064,3586,3516,1
35065,3282,442,1
35066,3556,3049,2
35067,2413,411,2
35068,225,2261,4
35069,3044,109,3
35070,2242,3174,5
35071,3268,2937,4
35072,3472,2460,2
35073,3844,1727,5
35074,57,3166,2
35075,3697,484,3
35076,2261,4140,1
35077,3351,1340,5
35078,3828,607,5
35079,1404,2438,4
35080,117,1470,5
35081,3970,3831,5
35082,3523,435,2
35083,2647,3062,3
35084,410,1818,4
35085,1917,952,2
35086,3439,2807,4
35087,3847,876,4
35088,2860,1509,3
35089,2977,3295,3
35090,3185,4105,1
35091,1984,3418,2
35092,3236,2946,3
35093,2052,2888,4
35094,3702,1133,4
35095,23,2884,4
35096,2969,1146,2
35097,745,2119,5
35098,602,1199,1
35099,3036,3547,4
35100,3839,1745,1
35101,3164,1760,5
35102,2517,3091,1
35103,970,1753,2
35104,1179,3165,2
35105,1843,3481,4
35106,2675,1077,1
35107,2255,1022,3
35108,3062,992,5
35109,81,587,2
35110,2663,558,2
35111,483,3487,5
35112,2640,1572,3
35113,1431,1156,3
35114,3175,642,4
35115,3312,3884,5
35116,3337,3194,3
35117,33,2407,3
35118,2083,3878,2
35119,1273,4042,1
35120,3048,2753,5
35121,3122,3186,5
35122,280,419,2
35123,2008,2235,4
35124,3826,811,2
35125,2200,1640,4
35126,1683,2905,1
35127,1575,2775,2
35128,701,1654,5
35129,3609,4101,3
35130,1780,1976,1
35131,2783,2005,2
35132,1019,2610,5
35133,1254,1692,5
35134,665,826,5
35135,2971,3770,3
35136,1312,4093,5
35137,1419,430,3
35138,2501,3914,2
35139,2668,3722,4
35140,1057,1382,1
35141,1939,1756,1
35142,1387,2750,2
35143,1135,3672,2
35144,1145,2912,5
35145,2064,1419,5
35146,739,1953,2
35147,1547,2102,1
35148,2763,2031,2
35149,2762,2735,5
35150,2146,979,2
35151,2164,762,5
35152,3013,135,1
35153,1495,2621,4
35154,1463,2574,1
35155,3353,2306,3
35156,349,2349,5
35157,232,3012,2
35158,1997,1687,2
35159,3183,1689,5
35160,3424,3253,3
35161,3084,381,5
35162,3032,1931,2
35163,3560,1817,4
35164,1557,3391,3
35165,2687,1139,2
35166,2333,142,1
35167,1971,1525,3
35168,1657,1053,5
35169,2684,2056,1
35170,1943,3376,4
35171,545,3375,4
35172,392,3871,5
35173,1194,4125,5
35174,2125,588,1
35175,1989,1348,2
35176,297,34,3
35177,2378,1075,3
35178,1087,1545,1
35179,270,2181,5
35180,2264,3264,5
35181,3262,528,2
35182,1099,3259,4
35183,1710,3156,4
35184,510,896,1
35185,2627,4003,1
35186,1117,3759,4
35187,1077,1527,2
35188,496,604,2
35189,2996,803,1
35190,94,1086,3
35191,625,2081,3
35192,229,143,4
35193,2298,3413,5
35194,1415,1386,5
35195,721,1522,3
35196,980,1909,2
35197,2230,1418,4
35198,267,3576,1
35199,1004,754,5
35200,281,2042,3
35201,962,4184,5
35202,2715,2508,2
35203,1107,1261,2
35204,1210,1534,5
35205,3933,1595,2
35206,3723,3921,1
35207,3639,3247,1
35208,2579,1596,3
35209,1372,3241,4
35210,423,3300,2
35211,3029,2380,4
35212,3930,2936,5
35213,2006,3510,3
35214,454,99,2
35215,2315,1736,1
35216,507,1598,5
35217,1166,3979,1
35218,316,2893,5
35219,1700,4068,1
35220,764,854,1
35221,1256,3182,3
35222,3369,1594,3
35223,898,856,2
35224,953,2462,1
35225,2923,3080,4
35226,1596,3013,5
35227,2964,2411,2
35228,2070,2424,3
35229,384,3648,5
35230,3198,3974,5
35231,103,1974,3
35232,900,3263,2
35233,2781,504,4
35234,110,1758,4
35235,3642,4175,3
35236,3544,1976,5
35237,3137,700,3
35238,1496,660,5
35239,3642,1651,1
35240,670,677,5
35241,3148,222,1
35242,3091,1959,5
35243,384,2653,1
35244,2021,3306,2
35245,2238,121,4
35246,762,3451,1
35247,2408,1592,5
35248,2923,3207,1
35249,886,2932,5
35250,3524,3547,4
35251,2127,794,2
35252,2644,2123,1
35253,3244,3397,5
35254,1236,2123,4
35255,2934,2309,3
35256,1015,3284,3
35257,1469,3627,1
35258,2197,798,4
35259,10,2634,1
35260,1566,3557,5
35261,792,1568,5
35262,1968,364,3
35263,1079,383,5
35264,2920,2202,5
35265,1663,3754,1
35266,2228,4108,3
35267,744,2222,2
35268,2429,2203,5
35269,3494,519,3
35270,451,236,2
35271,1117,1268,2
35272,3592,2171,3
35273,3485,1516,1
35274,3831,2346,3
35275,2442,1978,2
35276,3013,1289,2
35277,1355,3180,2
35278,1732,1198,3
35279,2481,3177,5
35280,3002,3933,2
35281,1187,1718,3
35282,2994,1629,1
35283,3112,2902,5
35284,2814,1552,4
35285,908,2989,1
35286,2133,544,5
35287,2832,424,1
35288,3662,3418,4
35289,1749,3178,2
35290,2864,994,1
35291,3839,1532,1
35292,1115,3004,5
35293,1508,3516,3
35294,3457,1573,5
35295,3265,1933,3
35296,1277,912,4
35297,1814,3802,5
35298,1679,3725,1
35299,1268,4031,4
35300,3796,3312,5
35301,2755,156,2
35302,2318,929,4
35303,2889,3482,2
35304,3091,2036,5
35305,1064,2730,5
35306,1634,2333,5
35307,2564,1698,3
35308,1057,2674,4
35309,3883,878,4
35310,3749,2316,2
35311,450,2996,2
35312,3611,1115,2
35313,2733,1320,4
35314,1873,3011,2
35315,625,357,1
35316,1970,2993,5
35317,885,1946,2
35318,3964,3380,1
35319,3679,318,2
35320,319,1861,5
35321,3817,1341,1
35322,3718,2900,5
35323,3196,1020,3
35324,1396,988,5
35325,1375,1437,4
35326,1347,1074,5
35327,488,361,3
35328,451,3008,2
35329,353,3574,4
35330,1140,3558,3
35331,3003,870,5
35332,3085,877,3
35333,1941,3765,2
35334,2368,3795,4
35335,3237,1820,1
35336,3792,2432,3
35337,2133,2,3
35338,248,1693,5
35339,3504,2190,4
35340,568,2305,1
35341,684,3003,3
35342,3725,3058,1
35343,644,3157,1
35344,479,3315,2
35345,2761,4011,5
35346,368,1295,1
35347,3873,479,5
35348,1845,3068,2
35349,357,3812,1
35350,2456,3459,5
35351,1369,868,4
35352,2227,3462,5
35353,3497,1406,4
35354,3613,1499,2
35355,1467,534,2
35356,1843,1223,4
35357,3378,3303,3
35358,2415,3506,1
35359,1060,3404,1
35360,2511,1360,4
35361,1645,1258,1
35362,828,3441,2
35363,1170,3611,3
35364,1812,1339,4
35365,1925,170,2
35366,2194,3509,2
35367,2428,1318,4
35368,168,3435,4
35369,3841,3062,5
35370,3347,3786,2
35371,87,4173,1
35372,154,3909,3
35373,2545,763,5
35374,3869,900,2
35375,315,2691,4
35376,1855,2526,3
35377,3682,18,3
35378,723,3845,2
35379,1982,2908,1
35380,3632,1950,3
35381,1854,1750,2
35382,3346,1542,3
35383,1730,1469,1
35384,2812,2504,5
35385,3867,1472,2
35386,2310,4063,2
35387,2535,581,5
35388,2502,3961,4
35389,2491,2961,2
35390,3334,2324,4
35391,2591,4027,2
35392,1129,1689,3
35393,2024,2416,1
35394,350,2578,3
35395,824,2541,2
35396,438,3552,4
35397,2005,925,4
35398,169,3395,5
35399,3820,1571,5
35400,3858,2355,5
35401,3415,2325,1
35402,3302,957,5
35403,23,259,4
35404,3036,4021,3
35405,2724,3619,2
35406,281,1456,5
35407,3591,3382,1
35408,2770,880,3
35409,2301,3272,4
35410,404,3474,1
35411,2181,2994,2
35412,3346,3094,5
35413,2666,235,2
35414,232,1822,2
35415,2593,2898,4
35416,79,2512,3
35417,1059,2589,5
35418,2543,2077,4
35419,1134,2181,3
35420,1345,1747,3
35421,3647,534,1
35422,2376,3761,4
35423,3015,2696,4
35424,3881,2924,3
35425,2738,1604,5
35426,2432,1576,1
35427,1388,1115,5
35428,3304,2712,2
35429,1640,1677,3
35430,1438,2536,2
35431,3366,1924,5
35432,547,1471,1
35433,1730,3799,3
35434,3246,1898,3
35435,2440,2090,1
35436,3174,2284,4
35437,3908,1493,5
35438,1317,2246,3
35439,1109,1412,3
35440,909,3106,2
35441,1225,1306,2
35442,685,822,1
35443,2589,1237,1
35444,2345,3349,4
35445,2104,3768,3
35446,3544,1634,5
35447,3088,2623,4
35448,1676,2809,5
35449,2114,110,5
35450,958,2245,3
35451,1683,2932,1
35452,3742,949,1
35453,3984,453,1
35454,3544,3524,5
35455,1933,107,4
35456,1605,5,1
35457,3095,137,3
35458,702,793,2
35459,2808,3513,2
35460,2534,1664,4
35461,3487,415,2
35462,821,3511,2
35463,888,197,2
35464,3729,3666,2
35465,1920,1520,2
35466,1329,596,1
35467,2225,1526,5
35468,2243,723,3
35469,3994,2076,3
35470,3085,94,3
35471,876,3047,2
35472,166,2895,4
35473,1174,1148,5
35474,3413,1575,3
35475,3997,2305,3
35476,557,4109,1
35477,1198,3266,3
35478,2215,2602,5
35479,709,1209,4
35480,718,2083,1
35481,3666,250,5
35482,1604,247,3
35483,2145,3506,1
35484,2727,3238,4
35485,2452,3421,5
35486,1101,3742,4
35487,2020,1988,4
35488,1261,1373,2
35489,3780,3308,5
35490,291,3883,3
35491,2184,1257,1
35492,3892,3041,5
35493,3880,4160,5
35494,2937,2847,1
35495,2929,1228,5
35496,2415,1532,5
35497,2596,387,1
35498,2950,3681,5
35499,2296,3798,1
35500,2814,2768,1
35501,1238,2105,3
35502,3836,71,5
35503,2118,497,3
35504,746,1508,3
35505,3044,2753,3
35506,2377,1904,2
35507,3088,3993,4
35508,3559,429,5
35509,1198,1657,3
35510,699,2302,2
35511,2854,1789,2
35512,3809,1322,5
35513,2322,3835,5
35514,524,1191,4
35515,1846,3685,4
35516,2267,2090,2
35517,1024,2436,1
35518,2561,3039,3
35519,3471,1482,5
35520,3183,2802,5
35521,2011,2861,4
35522,464,2527,3
35523,3861,2486,5
35524,1665,1249,4
35525,3165,1267,1
35526,451,3223,3
35527,1420,2567,3
35528,1916,2863,4
35529,924,860,4
35530,3623,3349,2
35531,2981,1001,5
35532,2527,2203,1
35533,316,394,4
35534,671,3144,2
35535,698,649,5
35536,993,2920,3
35537,1377,858,3
35538,2816,1586,2
35539,1263,959,1
35540,1128,1683,5
35541,907,1266,2
35542,2926,3110,3
35543,1053,2028,4
35544,89,1740,3
35545,2423,3157,1
35546,3469,3874,3
35547,1587,149,1
35548,364,2687,3
35549,2195,932,3
35550,314,2024,1
35551,548,1343,1
35552,796,298,1
35553,3524,277,3
35554,2947,2623,1
35555,1530,4185,5
35556,1510,3967,4
35557,2149,2167,2
35558,107,229,3
35559,857,2462,1
35560,2985,1735,1
35561,291,2078,5
35562,1373,4114,3
35563,617,2071,2
35564,1757,1062,3
35565,2636,3821,4
35566,1251,1385,3
35567,2644,2122,2
35568,977,583,4
35569,2037,4007,4
35570,1612,1504,2
35571,3833,3397,5
35572,1791,2015,1
35573,3122,948,5
35574,868,1871,4
35575,3018,2776,2
35576,2770,2478,5
35577,158,1380,5
35578,328,3106,1
35579,3817,4034,5
35580,3955,3332,3
35581,3149,1885,2
35582,2783,450,5
35583,2681,3062,1
35584,1478,625,4
35585,3382,1892,3
35586,2375,901,3
35587,2556,393,1
35588,3925,2016,4
35589,870,2597,5
35590,1131,3322,3
35591,241,247,2
35592,2483,2600,3
35593,3100,4061,3
35594,2752,2783,3
35595,3321,1146,3
35596,1388,1835,4
35597,1749,3108,1
35598,1557,2234,3
35599,3544,19,5
35600,1691,2960,1
35601,1563,3818,3
35602,2637,2142,3
35603,3890,3815,2
35604,413,128,4
35605,1959,2363,1
35606,569,2029,3
35607,1655,1946,1
35608,3237,1884,4
35609,3037,3547,1
35610,1600,3699,2
35611,3120,3224,1
35612,3734,1652,1
35613,2532,4066,2
35614,3230,2559,4
35615,2716,761,5
35616,151,702,4
35617,2273,2304,3
35618,1284,3357,3
35619,3459,3727,2
35620,256,1313,1
35621,2109,144,2
35622,3936,4181,1
35623,1796,2740,3
35624,3905,3309,3
35625,2444,3490,1
35626,1421,205,5
35627,1186,2175,5
35628,2428,3023,3
35629,3515,3837,4
35630,349,2225,2
35631,2079,727,2
35632,2119,3277,4
35633,397,200,2
35634,3510,434,1
35635,2050,3857,1
35636,2977,1288,5
35637,2610,1885,1
35638,1159,4182,4
35639,146,2721,2
35640,2227,2525,1
35641,264,1757,2
35642,1335,2950,1
35643,204,948,5
35644,1835,2861,5
35645,2747,769,1
35646,3102,2896,2
35647,2107,395,3
35648,3081,790,2
35649,988,897,5
35650,1348,366,5
35651,2215,604,5
35652,1361,1786,2
35653,2955,1732,3
35654,3451,3214,5
35655,2946,932,3
35656,2839,3287,1
35657,1727,4111,2
35658,2290,1367,5
35659,3862,136,1
35660,1981,1658,4
35661,1690,2744,3
35662,908,3991,5
35663,1184,3483,3
35664,2825,1823,1
35665,1259,2223,5
35666,1477,3944,2
35667,3930,1346,1
35668,199,876,4
35669,1501,2416,5
35670,1057,776,5
35671,2456,3905,1
35672,1113,2833,3
35673,3679,408,4
35674,2269,3807,4
35675,3141,308,5
35676,3366,4159,2
35677,1261,2109,5
35678,3979,77,2
35679,1184,4026,2
35680,1856,4047,5
35681,2888,4186,1
35682,2836,365,2
35683,1314,1827,1
35684,1903,1299,1
35685,2602,1960,1
35686,3976,4136,4
35687,578,3693,5
35688,2581,666,3
35689,335,3589,1
35690,1021,725,4
35691,3654,3244,2
35692,3845,3528,5
35693,3574,214,3
35694,2294,2007,1
35695,1347,89,4
35696,3819,1607,5
35697,1963,1193,3
35698,3856,2656,5
35699,611,319,3
35700,329,3166,3
35701,547,3045,5
35702,339,2477,5
35703,3243,1547,3
35704,3182,2936,2
35705,3042,988,1
35706,807,424,1
35707,1034,2562,4
35708,3274,375,5
35709,3988,47,3
35710,3329,500,3
35711,3334,2393,3
35712,2741,2034,1
35713,430,1170,4
35714,1531,3864,4
35715,3138,2991,3
35716,806,2666,3
35717,1697,1117,3
35718,3651,246,3
35719,2660,3413,4
35720,1613,1685,5
35721,2083,304,4
35722,1999,2025,3
35723,557,450,2
35724,1686,941,5
35725,491,3201,2
35726,1604,534,1
35727,254,2616,3
35728,17,2472,2
35729,261,2579,3
35730,3797,3778,3
35731,1849,2653,1
35732,1280,1906,5
35733,2776,2263,3
35734,1887,3759,5
35735,1448,3898,4
35736,501,953,1
35737,1016,3838,4
35738,2334,1499,1
35739,2055,3292,2
35740,3569,3576,2
35741,3964,3100,3
35742,1223,914,5
35743,3675,3038,5
35744,2707,4056,5
35745,2985,4005,5
35746,2040,3280,1
35747,3490,3494,3
35748,1686,2023,5
35749,2100,951,3
35750,2291,863,3
35751,1243,1631,5
35752,2566,2043,3
35753,3018,4065,1
35754,109,588,3
35755,3423,1271,5
35756,921,3479,3
35757,66,683,3
35758,3082,3453,5
35759,202,1328,1
35760,1818,3292,5
35761,2949,294,2
35762,214,858,2
35763,2116,2840,3
35764,2807,2796,4
35765,2914,2492,2
35766,327,913,2
35767,1074,1189,2
35768,1041,2319,4
35769,523,3042,4
35770,3893,1812,1
35771,3378,670,4
35772,3464,912,1
35773,988,1580,5
35774,3196,1723,1
35775,1004,2555,1
35776,504,1612,2
35777,1249,386,3
35778,756,1594,2
35779,1342,1351,2
35780,2521,3488,5
35781,1868,3957,1
35782,1915,174,1
35783,2906,359,2
35784,2589,1690,4
35785,1382,810,3
35786,1507,943,2
35787,2917,429,3
35788,2926,3652,2
35789,2988,1945,2
35790,2925,2356,5
35791,1453,1415,2
35792,2845,3229,4
35793,1521,2422,4
35794,2520,2876,1
35795,1595,3241,2
35796,3727,4044,1
35797,2886,2125,1
35798,1888,569,3
35799,1324,2211,5
35800,3810,2965,3
35801,3748,2837,4
35802,2132,344,3
35803,2425,3052,5
35804,3385,3128,4
35805,1653,2584,3
35806,1344,3230,5
35807,2252,3193,2
35808,1379,154,2
35809,1009,2918,1
35810,1318,3433,3
35811,2552,2929,4
35812,3217,1916,1
35813,539,2455,3
35814,17,2641,4
35815,575,1871,2
35816,1803,2491,1
35817,2624,3253,4
35818,3063,3548,3
35819,1063,3908,1
35820,130,1385,4
35821,2163,3596,3
35822,1474,2329,4
35823,950,1880,1
35824,3997,1476,3
35825,1069,4002,5
35826,216,1158,1
35827,1624,3935,4
35828,2896,3864,5
35829,1439,2521,3
35830,2737,4101,2
35831,1003,1846,4
35832,2313,778,4
35833,1947,221,1
35834,1464,2891,2
35835,617,2801,1
35836,3453,1630,5
35837,1870,1542,2
35838,301,2552,2
35839,985,965,1
35840,1195,3278,2
35841,3692,3675,4
35842,406,3120,3
35843,3427,994,1
35844,161,3521,5
35845,1819,2558,1
35846,1576,262,1
35847,26,1992,5
35848,83,3390,5
35849,173,3846,5
35850,999,3423,3
35851,1709,2082,5
35852,2842,488,5
35853,3142,1781,2
35854,2883,3421,1
35855,6,2259,5
35856,2844,3207,5
35857,3267,3648,3
35858,525,1783,5
35859,2111,2381,3
35860,3085,277,5
35861,2046,1700,4
35862,761,498,4
35863,205,2467,2
35864,897,2737,2
35865,1789,3449,3
35866,2088,3211,4
35867,1189,3929,3
35868,3103,2542,4
35869,2036,2840,5
35870,1553,278,2
35871,3721,1520,5
35872,877,3450,3
35873,3904,2542,4
35874,825,2383,3
35875,2957,1056,3
35876,3749,1466,4
35877,2446,1080,2
35878,1483,1764,4
35879,1817,3593,2
35880,3295,2495,5
35881,2682,889,3
35882,1102,132,5
35883,3897,1262,2
35884,839,250,5
35885,600,1066,1
35886,2673,997,2
35887,3684,231,2
35888,1962,3975,4
35889,938,1910,2
35890,3887,828,5
35891,2932,3162,3
35892,3500,404,3
35893,425,2239,4
35894,2435,4077,1
35895,3311,3964,5
35896,3052,3453,1
35897,2906,2846,1
35898,2671,240,2
35899,2138,3110,3
35900,2433,3223,2
35901,3211,688,5
35902,997,363,1
35903,2695,3215,4
35904,3596,2305,4
35905,1268,2148,1
35906,3577,2535,1
35907,422,1372,1
35908,1206,2593,4
35909,3267,3438,4
35910,2922,2630,2
35911,1658,96,4
35912,2101,339,2
35913,3034,1478,5
35914,1014,1108,1
35915,4000,2388,5
35916,3940,651,4
35917,685,3519,3
35918,2227,1437,3
35919,293,3358,4
35920,2423,3158,3
35921,3131,980,5
35922,1078,3177,2
35923,3986,2779,3
35924,3841,704,5
35925,3317,2426,2
35926,3221,1212,3
35927,2844,2756,5
35928,3440,1415,3
35929,16,1886,5
35930,176,2191,5
35931,1564,1062,4
35932,1430,1060,1
35933,1491,115,4
35934,1904,514,4
35935,129,3087,3
35936,3295,3668,4
35937,884,311,4
35938,1268,1790,3
35939,426,845,5
35940,2402,3260,1
35941,750,4121,3
35942,744,782,3
35943,3398,2537,5
35944,3676,675,1
35945,1027,1285,4
35946,479,1486,2
35947,976,1534,4
35948,3153,2117,5
35949,44,3021,1
35950,2203,735,3
35951,947,3568,1
35952,1560,1021,5
35953,1940,1943,1
35954,2976,209,5
35955,99,974,1
35956,3469,1929,1
35957,3952,4046,1
35958,171,1616,2
35959,148,1724,3
35960,2171,2442,2
35961,112,2687,1
35962,1023,2070,3
35963,3060,536,4
35964,3202,382,1
35965,68,2408,1
35966,3931,3063,3
35967,828,2211,4
35968,1753,3188,1
35969,3972,1207,1
35970,2940,4039,5
35971,1632,275,2
35972,3729,4014,3
35973,3969,3400,2
35974,3617,3873,1
35975,1310,390,2
35976,3077,271,4
35977,3190,4165,1
35978,3724,3022,3
35979,2278,457,5
35980,160,346,1
35981,3366,3552,3
35982,1785,3328,4
35983,1809,3457,5
35984,2234,1551,1
35985,1014,3874,2
35986,877,2008,2
35987,552,3758,1
35988,3296,1075,3
35989,1176,4041,4
35990,1164,2315,3
35991,1391,3563,3
35992,1152,3031,2
35993,3423,1833,1
35994,2195,2057,5
35995,1309,4007,2
35996,1493,2371,2
35997,1242,1367,1
35998,436,3962,5
35999,732,1172,5
36000,1169,2240,3
36001,1865,916,2
36002,1301,1361,3
36003,1778,85,5
36004,60,1496,1
36005,1634,1559,3
36006,2891,3887,1
36007,3447,3800,3
36008,2452,33,1
36009,2929,1785,1
36010,3765,2797,2
36011,1138,271,1
36012,1519,3872,5
36013,2663,1386,1
36014,336,444,1
36015,831,3542,4
36016,1593,3871,2
36017,285,148,2
36018,2177,3690,2
36019,1916,2519,2
36020,2002,543,2
36021,2363,2306,4
36022,960,2026,1
36023,1622,352,3
36024,3784,369,1
36025,71,2588,2
36026,2393,2153,5
36027,1122,780,4
36028,1324,1484,3
36029,2224,2486,2
36030,3817,3258,3
36031,884,3441,4
36032,1099,2750,2
36033,143,4170,4
36034,2979,1016,4
36035,1047,3572,1
