url,Name,Price,Rating,제조회사,등록년월,AMD CPU종류,소켓 구분,코어 수,스레드 수,메모리 규격,내장그래픽,세대 구분,출시일,제조 공정,,기본 클럭,최대 클럭,L2 캐시,L3 캐시,연산 체계,TDP,PPT,PCIe 버전,최대 PCIe 레인수,최대 메모리 크기,메모리 클럭,메모리 채널,GPU 모델명,GPU 코어 속도,SMT(하이퍼스레딩),AMD Ryzen Master,AMD 3D V캐시,패키지 형태,쿨러,시네벤치R23(싱글),시네벤치R23(멀티),적합성평가인증,안전확인인증,인텔 CPU종류,버스 속도,PBP-MTP,인텔 XTU,인텔 딥러닝부스트,StoreMI,VR Ready 프리미엄,SenseMI,인텔 퀵싱크,AMD Ryzen AI,옵테인,유통회사,AMD PRO
//img.danawa.com/prod_img/500000/360/833/img/15833360_1.jpg?shrink=130:130&_v=20211201165344,인텔 펜티엄 G2120 (아이비브릿지),4300원,5.0,인텔 펜티엄,2012년 09월,,인텔(소켓1155),듀얼 코어,2스레드,DDR3,내장그래픽:탑재,,,22nm,,3.1GHz,,256KB x2,3MB,64(32)비트,55W,,,16레인,,,,인텔 HD,"1,050MHz",,,,중고,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,인텔(펜티엄),DMI2.0 5 GT/s,,,,,,,,,,,
//img.danawa.com/prod_img/500000/688/070/img/15070688_1.jpg?shrink=130:130&_v=20231127164913,인텔 제온 스케일러블 플래티넘 8376HL (쿠퍼레이크),19860440원,N/A,인텔(제조사 웹사이트 바로가기),2021년 08월,,인텔(소켓4189),28코어,56스레드,DDR4,내장그래픽:미탑재,,2020 2분기,14nm,,2.6GHz,4.3GHz,,38.5MB,64비트,205W,,PCIe3.0,48레인,4.5TB,3200MHz,6,,,○,,,정품,미포함,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,제온 플래티넘,,,,○,,,,,,○,,
//img.danawa.com/prod_img/500000/787/737/img/14737787_1.jpg?shrink=130:130&_v=20211130135303,인텔 코어i9-9세대 9900KS (커피레이크-R),804490원,N/A,인텔(제조사 웹사이트 바로가기),2019년 10월,,인텔(소켓1151v2),8코어,16스레드,DDR4,내장그래픽:탑재,,2019 4분기,14nm,,4.0GHz,5.0GHz,,16MB,64비트,127W,,PCIe3.0,16레인,128GB,2666MHz,2,인텔 UHD 630,"1,200MHz",○,,,해외구매,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,인텔(코어i9-9세대),DMI3.0 8 GT/s,,,,,,,,,○,,
//img.danawa.com/prod_img/500000/564/186/img/14186564_1.jpg?shrink=130:130&_v=20210609165929,인텔 제온 E3-1220 (샌디브릿지),7000원,5.0,인텔 제온,2011년 06월,,인텔(소켓1155),4코어,4스레드,DDR3,내장그래픽:미탑재,,,32nm,,3.1GHz,3.4GHz,256KB x4,8MB,64(32)비트,80W,,,,,,,,,,,,중고,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,인텔(제온),DMI2.0 5 GT/s,,,,,,,,,,,
//img.danawa.com/prod_img/500000/695/652/img/9652695_1.jpg?shrink=130:130&_v=20231204145054,인텔 제온 E 2234 (커피레이크-R),476650원,5.0,인텔(제조사 웹사이트 바로가기),2019년 10월,,인텔(소켓1151v2),4코어,8스레드,DDR4,내장그래픽:미탑재,,2019 2분기,14nm,,3.6GHz,4.8GHz,,8MB,64비트,71W,,PCIe3.0,16레인,128GB,2666MHz,2,,,○,,,정품,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,인텔(제온 E),,,,,,,,,,○,,
//img.danawa.com/prod_img/500000/469/308/img/9308469_1.jpg?shrink=130:130&_v=20190820171747,인텔 제온 스케일러블 골드 6230 (캐스케이드레이크),3320960원,N/A,인텔(제조사 웹사이트 바로가기),2019년 08월,,인텔(소켓3647),20코어,40스레드,DDR4,내장그래픽:미탑재,,2019 3분기,14nm,,2.10GHz,3.90GHz,,24.75MB,,125W,,PCIe3.0,48레인,1TB,2933MHz,6,,,○,,,정품,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,제온 골드,,,,○,,,,,,○,,
//img.danawa.com/prod_img/500000/960/797/img/4797960_1.jpg?shrink=130:130&_v=20221223134544,인텔 제온 E5-2680 v4 (브로드웰-EP),550000원,N/A,인텔 제온,2016년 12월,,인텔(소켓2011-V3),14 코어,28스레드,DDR4,내장그래픽:미탑재,,,14nm,,2.4GHz,3.3GHz,,35MB,64비트,120W,,,40레인,,최대 2400MHz,,,,○,,,해외구매,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,인텔(제온),QPI 9.6 GT/s,,,,,,,,,,공인 대리점,
//img.danawa.com/prod_img/500000/314/148/img/4148314_1.jpg?shrink=130:130&_v=20181115121415,인텔 펜티엄 E5200 (울프데일),1170원,4.5,인텔 펜티엄,2016년 06월,,인텔(소켓775),듀얼 코어,2스레드,,내장그래픽:미탑재,,,45nm,,2.5GHz,,2MB,,64(32)비트,65W,,,,,800MHz,,,,,,,중고,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,인텔(펜티엄),FSB 800 MHz,,,,,,,,,,,
//img.danawa.com/prod_img/500000/763/068/img/1068763_1.jpg?shrink=130:130&_v=20230331102739,인텔 제온 X5570 (네할렘),321530원,N/A,인텔 제온,2010년 04월,,인텔(소켓1366),4코어,8스레드,DDR3,내장그래픽:미탑재,,,45nm,,2.93GHz,3.33GHz,256KB x4,8MB,64(32)비트,95W,,,,,,,,,○,,,정품,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,인텔(제온),QPI 6.4 GT/s,,,,,,,,,,,
//img.danawa.com/prod_img/500000/964/393/img/16393964_1.jpg?shrink=130:130&_v=20220214170221,인텔 코어i7-12세대 12700T (엘더레이크),588000원,N/A,인텔(제조사 웹사이트 바로가기),2022년 02월,,인텔(소켓1700),P8+E4코어,16+4스레드,"DDR5, DDR4",내장그래픽:탑재,,2022 1분기,10nm(인텔7),,1.4GHz,4.7GHz,12MB,25MB,64비트,35W,,"PCIe5.0, 4.0",16+4레인,128GB,"4800, 3200MHz",2,인텔 UHD 770,"1,500MHz",○,,,벌크,미포함,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,코어i7-12세대,DMI4.0 8 GT/s,,,○,,,,○,,○,,
//img.danawa.com/prod_img/500000/631/322/img/15322631_1.jpg?shrink=130:130&_v=20231127165630,인텔 제온 스케일러블 골드 6338 (아이스레이크),4821220원,N/A,인텔(제조사 웹사이트 바로가기),2021년 08월,,인텔(소켓4189),32코어,64스레드,DDR4,내장그래픽:미탑재,,2021 2분기,10nm,,2.0GHz,3.2GHz,,48MB,64비트,205W,,PCIe4.0,64레인,6TB,3200MHz,8,,,○,,,벌크,미포함,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,제온 골드,UPI 11.2 GT/s,,,○,,,,,,○,,
//img.danawa.com/prod_img/500000/035/017/img/11017035_1.jpg?shrink=130:130&_v=20200507144201,인텔 코어X-시리즈 i7-9800X (스카이레이크),533780원,N/A,인텔(제조사 웹사이트 바로가기),2018년 11월,,인텔(소켓2066),8코어,16스레드,DDR4,내장그래픽:미탑재,,2018 4분기,14nm,,3.5GHz,4.50GHz,,16.5MB,64비트,165W,,,68레인,128GB,2666MHz,4,,,○,,,해외구매,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,인텔(코어X-시리즈),DMI3.0 8 GT/s,,,,,,,,,○,,
//img.danawa.com/prod_img/500000/710/307/img/9307710_1.jpg?shrink=130:130&_v=20190820165045,인텔 제온 스케일러블 골드 6238 (캐스케이드레이크),4800000원,N/A,인텔(제조사 웹사이트 바로가기),2019년 08월,,인텔(소켓3647),22코어,44스레드,DDR4,내장그래픽:미탑재,,2019 3분기,14nm,,2.10GHz,3.70GHz,,24.75MB,,140W,,PCIe3.0,48레인,1TB,2933MHz,6,,,○,,,정품,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,제온 골드,,,,○,,,,,,○,,
//img.danawa.com/prod_img/500000/803/271/img/7271803_1.jpg?shrink=130:130&_v=20231204152623,인텔 제온 E 2146G (커피레이크),588920원,N/A,인텔(제조사 웹사이트 바로가기),2019년 02월,,인텔(소켓1151v2),6코어,12스레드,DDR4,내장그래픽:탑재,,2018 3분기,14nm,,3.5GHz,4.5GHz,,12MB,64비트,80W,,,16레인,128GB,2666MHz,2,인텔 UHD P630,"1,150MHz",○,,,정품,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,인텔(제온 E),DMI3.0 8 GT/s,,,,,,,,,○,공인 대리점,
//img.danawa.com/prod_img/500000/989/143/img/4143989_1.jpg?shrink=130:130&_v=20181115105046,인텔 코어2듀오 E8500 (울프데일),4700원,4.6,인텔 코어2듀오,2016년 06월,,인텔(소켓775),듀얼 코어,2스레드,,내장그래픽:미탑재,,,45nm,,3.16GHz,,6MB,,64(32)비트,65W,,,,,1333MHz,,,,,,,중고,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,인텔(코어2듀오),FSB 1333 MHz,,,,,,,,,,,
//img.danawa.com/prod_img/500000/336/665/img/18665336_1.jpg?shrink=130:130&_v=20230104130638,인텔 코어i7-13세대 13700T (랩터레이크),617990원,5.0,인텔(제조사 웹사이트 바로가기),2023년 01월,,인텔(소켓1700),P8+E8코어,16+8스레드,"DDR5, DDR4",내장그래픽:탑재,,2023 1분기,10nm(인텔7),,1.4GHz,4.9GHz,24MB,30MB,64비트,,,"PCIe5.0, 4.0",16+4레인,128GB,"5600, 3200MHz",2,인텔 UHD 770,"1,600MHz",○,,,벌크,미포함,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,코어i7-13세대,DMI4.0 8 GT/s,35~106W,,,,,,,,,,
//img.danawa.com/prod_img/500000/090/665/img/18665090_1.jpg?shrink=130:130&_v=20230104130132,인텔 코어i3-13세대 13100T (랩터레이크),237990원,5.0,인텔(제조사 웹사이트 바로가기),2023년 01월,,인텔(소켓1700),4코어,8스레드,"DDR5, DDR4",내장그래픽:탑재,,2023 1분기,10nm(인텔7),,2.5GHz,4.2GHz,5MB,12MB,64비트,,,"PCIe5.0, 4.0",16+4레인,128GB,"4800, 3200MHz",2,인텔 UHD 730,"1,500MHz",○,,,벌크,미포함,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,코어i3-13세대,DMI4.0 8 GT/s,35-69W,,,,,,,,,,
//img.danawa.com/prod_img/500000/850/772/img/15772850_1.jpg?shrink=130:130&_v=20211124154430,인텔 제온 E5530 (네할렘),29290원,N/A,인텔 제온,2010년 06월,,인텔(소켓1366),4코어,8스레드,DDR3,내장그래픽:미탑재,,,45nm,,2.4GHz,2.66GHz,256KB x4,8MB,64(32)비트,80W,,,,,,,,,○,,,중고,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,인텔(제온),QPI 4.8 GT/s,,,,,,,,,,,
//img.danawa.com/prod_img/500000/791/069/img/15069791_1.jpg?shrink=130:130&_v=20231127165248,인텔 제온 스케일러블 플래티넘 8380 (아이스레이크),18786900원,N/A,인텔(제조사 웹사이트 바로가기),2021년 08월,,인텔(소켓4189),40코어,80스레드,DDR4,내장그래픽:미탑재,,2021 2분기,10nm,,2.3GHz,3.4GHz,,60MB,64비트,270W,,PCIe4.0,64레인,6TB,3200MHz,8,,,○,,,정품,미포함,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,제온 플래티넘,UPI 11.2 GT/s,,,○,,,,,,○,,
//img.danawa.com/prod_img/500000/370/064/img/15064370_1.jpg?shrink=130:130&_v=20231127170136,인텔 제온 스케일러블 골드 5315Y (아이스레이크),1846480원,N/A,인텔(제조사 웹사이트 바로가기),2021년 08월,,인텔(소켓4189),8코어,16스레드,DDR4,내장그래픽:미탑재,,2021 2분기,10nm,,3.2GHz,3.6GHz,,12MB,64비트,140W,,PCIe4.0,64레인,6TB,2933MHz,8,,,○,,,정품,미포함,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,제온 골드,UPI 11.2 GT/s,,,○,,,,,,○,,
//img.danawa.com/prod_img/500000/316/064/img/15064316_1.jpg?shrink=130:130&_v=20231127170211,인텔 제온 스케일러블 골드 5320 (아이스레이크),3091780원,N/A,인텔(제조사 웹사이트 바로가기),2021년 08월,,인텔(소켓4189),26코어,52스레드,DDR4,내장그래픽:미탑재,,2021 2분기,10nm,,2.2GHz,3.4GHz,,39MB,64비트,185W,,PCIe4.0,64레인,6TB,2933MHz,8,,,○,,,정품,미포함,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,제온 골드,UPI 11.2 GT/s,,,○,,,,,,○,,
//img.danawa.com/prod_img/500000/256/064/img/15064256_1.jpg?shrink=130:130&_v=20231127170231,인텔 제온 스케일러블 골드 5318Y (아이스레이크),2683840원,N/A,인텔(제조사 웹사이트 바로가기),2021년 08월,,인텔(소켓4189),24코어,48스레드,DDR4,내장그래픽:미탑재,,2021 2분기,10nm,,2.1GHz,3.4GHz,,36MB,64비트,165W,,PCIe4.0,64레인,6TB,2933MHz,8,,,○,,,정품,미포함,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,제온 골드,UPI 11.2 GT/s,,,○,,,,,,○,,
//img.danawa.com/prod_img/500000/825/062/img/15062825_1.jpg?shrink=130:130&_v=20221101140536,인텔 제온 스케일러블 실버 4316 (아이스레이크),1735310원,N/A,인텔(제조사 웹사이트 바로가기),2021년 08월,,인텔(소켓4189),20코어,40스레드,DDR4,내장그래픽:미탑재,,2021 2분기,10nm,,2.3GHz,3.4GHz,,30MB,64비트,150W,,PCIe4.0,64레인,6TB,2667MHz,8,,,○,,,정품,미포함,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,제온 실버,UPI 10.4 GT/s,,,○,,,,,,,,
//img.danawa.com/prod_img/500000/958/061/img/15061958_1.jpg?shrink=130:130&_v=20231127170355,인텔 제온 스케일러블 실버 4309Y (아이스레이크),960820원,N/A,인텔(제조사 웹사이트 바로가기),2021년 08월,,인텔(소켓4189),8코어,16스레드,DDR4,내장그래픽:미탑재,,2021 2분기,10nm,,2.8GHz,3.6GHz,,12MB,64비트,105W,,PCIe4.0,64레인,6TB,2667MHz,8,,,○,,,정품,미포함,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,제온 실버,UPI 10.4 GT/s,,,○,,,,,,,,
//img.danawa.com/prod_img/500000/515/431/img/13431515_1.jpg?shrink=130:130&_v=20210609093817,인텔 제온 E5-2603 (샌디브릿지-EP),74990원,5.0,인텔 제온,2012년 05월,,인텔(소켓2011),4코어,4스레드,DDR3,내장그래픽:미탑재,,,32nm,,1.8GHz,,,10MB,64(32)비트,80W,,,,,,,,,,,,중고,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,인텔(제온),QPI 6.4 GT/s,,,,,,,,,,,
//img.danawa.com/prod_img/500000/536/652/img/9652536_1.jpg?shrink=130:130&_v=20200708103917,인텔 제온 E 2224G (커피레이크-R),549900원,5.0,인텔(제조사 웹사이트 바로가기),2019년 10월,,인텔(소켓1151v2),4코어,4스레드,DDR4,내장그래픽:탑재,,2019 2분기,14nm,,3.5GHz,4.7GHz,,8MB,64비트,71W,,PCIe3.0,16레인,128GB,2666MHz,2,인텔 UHD P630,"1,200MHz",,,,정품,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,인텔(제온 E),,,,,,,,,,○,,
//img.danawa.com/prod_img/500000/276/309/img/9309276_1.jpg?shrink=130:130&_v=20231204145837,인텔 제온 스케일러블 실버 4215 (캐스케이드레이크),1266760원,N/A,인텔(제조사 웹사이트 바로가기),2019년 08월,,인텔(소켓3647),8코어,16스레드,DDR4,내장그래픽:미탑재,,2019 3분기,14nm,,2.50GHz,3.50GHz,,11MB,,85W,,PCIe3.0,48레인,1TB,2400MHz,6,,,○,,,정품,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,제온 실버,,,,○,,,,,,○,,
//img.danawa.com/prod_img/500000/658/308/img/9308658_1.jpg?shrink=130:130&_v=20190820172320,인텔 제온 스케일러블 골드 5218 (캐스케이드레이크),2786060원,N/A,인텔(제조사 웹사이트 바로가기),2019년 08월,,인텔(소켓3647),16코어,32스레드,DDR4,내장그래픽:미탑재,,2019 3분기,14nm,,2.30GHz,3.90GHz,,22MB,,125W,,PCIe3.0,48레인,1TB,2667MHz,6,,,○,,,정품,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,제온 골드,,,,○,,,,,,○,,
//img.danawa.com/prod_img/500000/598/308/img/9308598_1.jpg?shrink=130:130&_v=20190820172228,인텔 제온 스케일러블 골드 5220 (캐스케이드레이크),2690000원,N/A,인텔(제조사 웹사이트 바로가기),2019년 08월,,인텔(소켓3647),18코어,36스레드,DDR4,내장그래픽:미탑재,,2019 3분기,14nm,,2.20GHz,3.90GHz,,24.75MB,,125W,,PCIe3.0,48레인,1TB,2667MHz,6,,,○,,,정품,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,제온 골드,,,,○,,,,,,○,,
//img.danawa.com/prod_img/500000/574/308/img/9308574_1.jpg?shrink=130:130&_v=20190820172044,인텔 제온 스케일러블 골드 5222 (캐스케이드레이크),2524130원,N/A,인텔(제조사 웹사이트 바로가기),2019년 08월,,인텔(소켓3647),4코어,8스레드,DDR4,내장그래픽:미탑재,,2019 3분기,14nm,,3.80GHz,3.90GHz,,19.25MB,,105W,,PCIe3.0,48레인,1TB,2933MHz,6,,,○,,,정품,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,제온 골드,,,,○,,,,,,○,,
//img.danawa.com/prod_img/500000/737/307/img/9307737_1.jpg?shrink=130:130&_v=20191219165959,인텔 제온 스케일러블 골드 6234 (캐스케이드레이크),3983060원,5.0,인텔(제조사 웹사이트 바로가기),2019년 08월,,인텔(소켓3647),8코어,16스레드,DDR4,내장그래픽:미탑재,,2019 3분기,14nm,,3.3GHz,4.0GHz,,24.75MB,,130W,,PCIe3.0,48레인,1TB,2933MHz,6,,,○,,,정품,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,제온 골드,,,,○,,,,,,○,,
//img.danawa.com/prod_img/500000/653/307/img/9307653_1.jpg?shrink=130:130&_v=20190820164931,인텔 제온 스케일러블 골드 6240 (캐스케이드레이크),4407000원,N/A,인텔(제조사 웹사이트 바로가기),2019년 08월,,인텔(소켓3647),18코어,36스레드,DDR4,내장그래픽:미탑재,,2019 3분기,14nm,,2.60GHz,3.90GHz,,24.75MB,,150W,,PCIe3.0,48레인,1TB,2933MHz,6,,,○,,,정품,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,제온 골드,,,,○,,,,,,○,,
//img.danawa.com/prod_img/500000/747/306/img/9306747_1.jpg?shrink=130:130&_v=20190820161530,인텔 제온 스케일러블 골드 6252 (캐스케이드레이크),6592000원,N/A,인텔(제조사 웹사이트 바로가기),2019년 08월,,인텔(소켓3647),18코어,36스레드,DDR4,내장그래픽:미탑재,,2019 3분기,14nm,,2.10GHz,3.70GHz,,35.75MB,,150W,,PCIe3.0,48레인,1TB,2933MHz,6,,,○,,,정품,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,제온 골드,,,,○,,,,,,○,,
//img.danawa.com/prod_img/500000/112/449/img/5449112_1.jpg?shrink=130:130&_v=20170901095244,인텔 제온 스케일러블 골드 5122 (스카이레이크),4090770원,5.0,인텔 제온 스케일러블,2017년 09월,,인텔(소켓3647),4코어,8스레드,DDR4,내장그래픽:미탑재,,,14nm,,3.60GHz,3.70GHz,,16.5MB,,105W,,,48레인,,2666MHz,,,,○,,,정품,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,인텔(제온 골드),,,,,,,,,,,공인 대리점,
//img.danawa.com/prod_img/500000/089/449/img/5449089_1.jpg?shrink=130:130&_v=20170901094955,인텔 제온 스케일러블 골드 6128 (스카이레이크),4253580원,N/A,인텔 제온 스케일러블,2017년 09월,,인텔(소켓3647),6코어,12스레드,DDR4,내장그래픽:미탑재,,,14nm,,3.40GHz,3.70GHz,,19.25MB,,115W,,,48레인,,2666MHz,,,,○,,,정품,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,인텔(제온 골드),,,,,,,,,,,공인 대리점,
//img.danawa.com/prod_img/500000/014/449/img/5449014_1.jpg?shrink=130:130&_v=20170901093138,인텔 제온 스케일러블 골드 6148 (스카이레이크),5199980원,5.0,인텔 제온 스케일러블,2017년 09월,,인텔(소켓3647),20코어,40스레드,DDR4,내장그래픽:미탑재,,,14nm,,2.40GHz,3.70GHz,,27.5MB,,150W,,,48레인,,2666MHz,,,,○,,,정품,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,인텔(제온 골드),,,,,,,,,,,공인 대리점,
//img.danawa.com/prod_img/500000/262/148/img/4148262_1.jpg?shrink=130:130&_v=20190115093733,인텔 펜티엄 E5700 (울프데일),15510원,4.0,인텔 펜티엄,2016년 06월,,인텔(소켓775),듀얼 코어,2스레드,,내장그래픽:미탑재,,,45nm,,3.0GHz,,2MB,,64(32)비트,65W,,,,,800MHz,,,,,,,중고,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,인텔(펜티엄),FSB 800 MHz,,,,,,,,,,,
//img.danawa.com/prod_img/large/group_944/472410_1.jpg?shrink=130:130&_v=20181115104236,인텔 코어2듀오 E6600 (콘로),9800원,4.7,인텔 코어2듀오,2007년 05월,,인텔(소켓775),듀얼 코어,2스레드,,내장그래픽:미탑재,,,65nm,,2.40GHz,,4MB,,64(32)비트,65W,,,,,1066MHz,,,,,,,중고,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,인텔(코어2듀오),FSB 1066 MHz,,,,,,,,,,,
//img.danawa.com/prod_img/500000/378/158/img/18158378_1.jpg?shrink=130:130&_v=20221101134145,인텔 제온 E3-1220V5 (스카이레이크),23510원,N/A,인텔 제온,2015년 12월,,인텔(소켓1151),4코어,4스레드,"DDR4, DDR3L",내장그래픽:미탑재,,,14nm,,3.0GHz,3.5GHz,1MB,8MB,64(32)비트,80W,,,16레인,,,,,,○,,,해외구매,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,인텔(제온),DMI3.0 8 GT/s,,,,,,,,,,공인 대리점,
//img.danawa.com/prod_img/500000/229/341/img/17341229_1.jpg?shrink=130:130&_v=20220627163725,인텔 코어X-시리즈 i7-4960X (아이비브릿지-E),50000원,N/A,인텔 코어X-시리즈,2013년 10월,,인텔(소켓2011),헥사(6) 코어,12스레드,DDR3,내장그래픽:미탑재,,,22nm,,3.6GHz,4.0GHz,256KB x6,15MB,64(32)비트,130W,,,40레인,,,,,,○,,,중고,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,인텔(코어X-시리즈),DMI2.0 5 GT/s,,,,,,,,,,,
//img.danawa.com/prod_img/500000/721/280/img/15280721_1.jpg?shrink=130:130&_v=20210917115405,인텔 제온 E 2176G (커피레이크),749990원,N/A,인텔(제조사 웹사이트 바로가기),2019년 02월,,인텔(소켓1151v2),6코어,12스레드,DDR4,내장그래픽:탑재,,2018 3분기,14nm,,3.7GHz,4.7GHz,,12MB,64비트,80W,,,16레인,128GB,2666MHz,2,인텔 UHD P630,"1,200MHz",○,,,벌크,미포함,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,인텔(제온 E),DMI3.0 8 GT/s,,,,,,,,,○,,
//img.danawa.com/prod_img/500000/712/070/img/15070712_1.jpg?shrink=130:130&_v=20231127164834,인텔 제온 스케일러블 플래티넘 8380H (쿠퍼레이크),16961890원,N/A,인텔(제조사 웹사이트 바로가기),2021년 08월,,인텔(소켓4189),28코어,56스레드,DDR4,내장그래픽:미탑재,,2020 2분기,14nm,,2.9GHz,4.3GHz,,38.5MB,64비트,250W,,PCIe3.0,48레인,1.12TB,3200MHz,6,,,○,,,정품,미포함,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,제온 플래티넘,,,,○,,,,,,○,,
//img.danawa.com/prod_img/500000/860/069/img/15069860_1.jpg?shrink=130:130&_v=20231127165224,인텔 제온 스케일러블 플래티넘 8352Y (아이스레이크),7407410원,N/A,인텔(제조사 웹사이트 바로가기),2021년 08월,,인텔(소켓4189),32코어,64스레드,DDR4,내장그래픽:미탑재,,2021 2분기,10nm,,2.2GHz,3.4GHz,,48MB,64비트,205W,,PCIe4.0,64레인,6TB,3200MHz,8,,,○,,,정품,미포함,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,제온 플래티넘,UPI 11.2 GT/s,,,○,,,,,,○,,
//img.danawa.com/prod_img/500000/872/066/img/15066872_1.jpg?shrink=130:130&_v=20231127165726,인텔 제온 스케일러블 골드 6312U (아이스레이크),3005900원,N/A,인텔(제조사 웹사이트 바로가기),2021년 08월,,인텔(소켓4189),24코어,48스레드,DDR4,내장그래픽:미탑재,,2021 2분기,10nm,,2.4GHz,3.6GHz,,36MB,64비트,185W,,PCIe4.0,64레인,6TB,3200MHz,8,,,○,,,정품,미포함,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,제온 골드,UPI 11.2 GT/s,,,○,,,,,,○,,
//img.danawa.com/prod_img/500000/551/066/img/15066551_1.jpg?shrink=130:130&_v=20231127165817,인텔 제온 스케일러블 골드 6354 (아이스레이크),4777240원,N/A,인텔(제조사 웹사이트 바로가기),2021년 08월,,인텔(소켓4189),18코어,36스레드,DDR4,내장그래픽:미탑재,,2021 2분기,10nm,,3.0GHz,3.6GHz,,39MB,64비트,205W,,PCIe4.0,64레인,6TB,3200MHz,8,,,○,,,정품,미포함,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,제온 골드,UPI 11.2 GT/s,,,○,,,,,,○,,
