url,Name,Price,Rating,제조회사,등록년월,제품분류,폼팩터,인터페이스,프로토콜,용량,메모리 타입,낸드 구조,RAM 탑재,RAM 타입,컨트롤러,순차읽기,순차쓰기,읽기IOPS,쓰기IOPS,TRIM,GC,SLC캐싱,S.M.A.R.T,DEVSLP,,AES 암호화,전용 S/W,MTBF,TBW,게임기 호환,5년,제한보증,NVMe 방열판,가로,세로,두께,무게,적합성평가인증,안전확인인증,ECC,HMB,마이그레이션,관리기능,3년,데이터 복구 3년,유통회사,RGB/LED,NVMe 방열판 타입,상세분류,크기 변환,M.2 (2230),M.2 (2242),M.2 (2260),M.2 (2280),용도 구분,보관(장착) 개수,공정,블랙,제품재질,2.5형(6.4cm),데이터 복구 1년,RGB컨트롤,인터페이스 변환,전원공급,3.5형(8.9cm),충격보호,옐로우,그린,블루,퍼플,화이트,그레이,보조전원,지원 두께,Mini SATA(mSATA),잠금장치,컨버터 연결지원,방수,실버,7년,UASP 지원,1년,M.2 (22110),기타,PLP,1.8형(4.6cm),2년,레드,10년,맥북 업그레이드용,오렌지
//img.danawa.com/prod_img/500000/178/704/img/20704178_1.jpg?shrink=130:130&_v=20230627175707,APPLE Mac Pro SSD Kit,803880원,N/A,APPLE(제조사 웹사이트 바로가기),2023년 06월,내장형SSD,Mac Pro용(2019년형),,,1TB,,,,,기타,,,,,,,,,,,,,,,,,,,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/323/503/img/16503323_1.jpg?shrink=130:130&_v=20220302101905,HIKVISION E1000 M.2 NVMe,107890원,5.0,HIKVISION(제조사 웹사이트 바로가기),2022년 03월,내장형SSD,M.2 (2280),PCIe3.0x4 (32GT/s),NVMe,1TB,TLC,3D낸드,,,실리콘모션 2263XT,"2,500MB/s","2,100MB/s",295K,430K,,,,,,,,,150만시간,640TB,,,○,방열판 미포함,,,,,R-R-HV2-HS-SSD-E1000인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/682/625/img/15625682_1.jpg?shrink=130:130&_v=20211108135455,TeamGroup EX2 해외구매,77930원,N/A,TeamGroup(제조사 웹사이트 바로가기),2021년 11월,내장형SSD,6.4cm(2.5형),SATA3 (6Gb/s),,512GB,,3D낸드,,,기타,550MB/s,520MB/s,,,,,○,,,,,,100만시간,400TB,,,,,100mm,69.9mm,7mm,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/307/617/img/11617307_1.jpg?shrink=130:130&_v=20231201132336,Synology SNV3500 M.2 22110 NVMe,345000원,N/A,Synology(제조사 웹사이트 바로가기),2020년 06월,내장형SSD,M.2 (22110),PCIe3.0x4 (32GT/s),NVMe,400GB,,,,,기타,"3,100MB/s",550MB/s,최대 205K,최대 40K,,,,,,,,,180만시간,500TB,,○,○,방열판 미포함,110mm,22mm,4.5mm,,R-R-Syn-SNV3500인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/853/581/img/11581853_1.jpg?shrink=130:130&_v=20200617175736,Sandisk X300 중고,36000원,N/A,Sandisk(제조사 웹사이트 바로가기),2014년 12월,내장형SSD,6.4cm(2.5형),SATA3(6Gb/s),,256GB,,,,,기타,520MB/s,470MB/s,최대 91K,최대 57K,,,,,○,,,,175만시간,80TB,,,,,100.5mm,69.85mm,7mm,최대 61g,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/923/303/img/6303923_1.jpg?shrink=130:130&_v=20200513172522,삼성전자 970 PRO M.2 NVMe 해외구매,382100원,5.0,삼성전자,2018년 04월,내장형SSD,M.2 (2280),PCIe3.0x4 (32GT/s),NVMe 1.3,512GB,MLC(기타),3D낸드,DRAM 탑재,DDR4 512MB,삼성 Phoenix,"3,500MB/s","2,300MB/s",최대 370K,최대 500K,○,○,,○,○,,○,,150만시간,600TB,,,,방열판 미포함,80.15mm,22.15mm,2.38mm,최대 8g,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/899/342/img/4342899_1.jpg?shrink=130:130&_v=20200513172954,Sandisk Z400s M.2 SATA 벌크,30000원,4.4,Sandisk,2016년 08월,내장형SSD,M.2 (2280),SATA3(6Gb/s),,128GB,MLC(토글),,,,기타,520MB/s,330MB/s,,,○,,,,,,,,,,,,,,,,,,MSIP-REM-TAD-SD8SFAT인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/463/288/img/3288463_1.jpg?shrink=130:130&_v=20171019173150,라이트컴 COMS ITA331 SATA 하드 가이드,3400원,4.2,라이트컴 COMS,2015년 07월,SSD/HDD 주변기기,,,,,,,,,,,,,,,,,,,,,,,,,,,,120mm,100mm,15mm,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,변환 가이드,2.5형→3.5형,,,,,"SSD, HDD겸용",최대 1개,,,철재(SECC),○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/904/960/img/2960904_1.jpg?shrink=130:130&_v=20200513171129,디지탈그리고나 e-STAR ST380 M.2 SATA,60000원,4.3,디지탈그리고나 e-STAR,2015년 01월,내장형SSD,M.2 (2280),SATA3 (6Gb/s),,256GB,MLC(기타),,,,파이슨,,,,,○,,,○,○,,,,200만시간,,,,,,80mm,22mm,3.8mm,,MSIP-ESI-DNM-NGFFST380인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,○,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/375/884/img/27884375_1.jpg?shrink=130:130&_v=20230830095355,라이트컴 COMS IH371 M.2 to SATA 컨버터,22020원,N/A,라이트컴(제조사 웹사이트 바로가기),2023년 08월,SSD/HDD 주변기기,,,,,,,,,,,,,,,,,,,,,,,,,,,,120mm,100mm,13mm,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,변환 컨버터,M.2/mSATA→2.5형,○,○,○,○,SSD전용,최대 2개,,,,,,,SATA3→SATA3,,,,,,,,,,,,○,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/485/966/img/18966485_1.jpg?shrink=130:130&_v=20230208140822,MSI SPATIUM M370 M.2 NVMe 해외구매,85904원,N/A,MSI(제조사 웹사이트 바로가기),2023년 02월,내장형SSD,M.2 (2280),PCIe3.0x4 (32GT/s),NVMe 1.3,1TB,,3D낸드,,,파이슨,"2,400MB/s","1,750MB/s",215K,330K,○,,,○,,,,,150만시간,800TB,,,,방열판 미포함,80mm,22mm,2.15mm,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/203/335/img/3335203_1.jpg?shrink=130:130&_v=20210223175540,라이트컴 COMS HB817 2.5-3.5 철재 하드 가이드,2690원,4.7,라이트컴 COMS,2015년 07월,SSD/HDD 주변기기,,,,,,,,,,,,,,,,,,,,,,,,,,,,100mm,102mm,11mm,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,변환 가이드,2.5형→3.5형,,,,,"SSD, HDD겸용",최대 1개,,,철재(SECC),○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/561/540/img/86540561_1.jpg?shrink=130:130&_v=20250422133520,EDILOCA ES106 해외구매,315820원,5.0,EDILOCA(제조사 웹사이트 바로가기),2025년 04월,내장형SSD,6.4cm(2.5형),SATA3 (6Gb/s),,4TB,TLC(기타),3D낸드,,,기타,550MB/s,500MB/s,,,,,,,,,,,100만시간,"2,048TB",,,,,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/781/518/img/86518781_1.jpg?shrink=130:130&_v=20250422132518,Seagate NYTRO 1361 해외구매,1126230원,N/A,Seagate(제조사 웹사이트 바로가기),2025년 04월,내장형SSD,6.4cm(2.5형),SATA3 (6Gb/s),,3.84TB,TLC(기타),3D낸드,DRAM 탑재,,기타,530MB/s,500MB/s,94K,68K,,,,,,,,○,200만시간,"6,924TB",,,,,100.35mm,70.1mm,7.1mm,67g,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/109/437/img/86437109_1.jpg?shrink=130:130&_v=20250422125806,삼성전자 PM9C1a M.2 NVMe 벌크,20900원,N/A,삼성전자(제조사 웹사이트 바로가기),2025년 04월,내장형SSD,M.2 (2280),PCIe4.0x4 (64GT/s),NVMe 1.4,256GB,,3D낸드,,,삼성,"6,000MB/s","5,600MB/s",,,○,,○,○,,,,,,,PS5 호환,,,방열판 미포함,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/725/184/img/86184725_1.jpg?shrink=130:130&_v=20250422113046,Lexar NM1090 PRO M.2 NVMe 해외구매,388880원,N/A,Lexar(제조사 웹사이트 바로가기),2025년 04월,내장형SSD,M.2 (2280),PCIe5.0x4 (128GT/s),NVMe 2.0,2TB,,3D낸드,DRAM 탑재,DDR4 2GB,기타,"14,000MB/s","13,000MB/s","2,100K","1,800K",○,,○,○,,,,○,150만시간,"1,400TB",,,,방열판 미포함,80mm,22mm,3.6mm,8g,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/357/153/img/86153357_1.jpg?shrink=130:130&_v=20250422110319,Sabrent Rocket 4 PLUS 히트싱크 M.2 NVMe 해외구매,1963100원,N/A,Sabrent(제조사 웹사이트 바로가기),2024년 03월,내장형SSD,M.2 (2280),PCIe4.0x4 (64GT/s),NVMe 1.3,4TB,TLC(기타),3D낸드,,,기타,"7,100MB/s","6,000MB/s",,,○,,,○,,,,,,"5,600TB",,,,방열판 제공(탈거가능),80mm,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,히트파이프,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/177/153/img/86153177_1.jpg?shrink=130:130&_v=20250422104732,ORICO Y-20M M.2 2242 SATA 해외구매,42000원,N/A,ORICO(제조사 웹사이트 바로가기),2025년 04월,내장형SSD,M.2 (2242),SATA3 (6Gb/s),,128GB,TLC(기타),3D낸드,,,기타,460MB/s,420MB/s,,,,,,,,,,,,60TB,,,,,42mm,22mm,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/687/658/img/85658687_1.jpg?shrink=130:130&_v=20250421100546,ORICO D2SS-6G 변환 가이드 해외구매,8750원,N/A,ORICO(제조사 웹사이트 바로가기),2025년 04월,SSD/HDD 주변기기,,,,,,,,,,,,,,,,,,,,,,,,,,,,146mm,100mm,16mm,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,변환 가이드,2.5형→3.5형,,,,,"SSD, HDD겸용",최대 1개,,○,,○,,,SATA3→SATA3,,,,,,,,,,,7~9.5mm,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/985/521/img/80521985_1.jpg?shrink=130:130&_v=20250414150531,zheino Q3 mSATA 해외구매,45000원,N/A,,2025년 04월,내장형SSD,Mini SATA(mSATA),SATA3 (6Gb/s),,120GB,,3D낸드,,,기타,550MB/s,350MB/s,,,○,,,○,,,○,,200만시간,,,,,,51mm,30mm,4mm,10g,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/263/451/img/80451263_1.jpg?shrink=130:130&_v=20250414144457,VisionTek PRO ECS 해외구매,146480원,N/A,VisionTek(제조사 웹사이트 바로가기),2025년 04월,내장형SSD,6.4cm(2.5형),SATA3 (6Gb/s),,250GB,TLC(기타),3D낸드,DRAM 탑재,,SM2258HX,565MB/s,520MB/s,70K,91K,○,,,○,,,○,,150만시간,170TB,,,,,100.45mm,69.85mm,7mm,75g,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/664/000/img/79000664_1.jpg?shrink=130:130&_v=20250402150727,ORICO J10 M.2 2230 NVMe 해외구매,70590원,N/A,ORICO(제조사 웹사이트 바로가기),2025년 04월,내장형SSD,M.2 (2230),PCIe3.0x4 (32GT/s),NVMe,256GB,TLC(기타),3D낸드,,,기타,"3,600MB/s","1,800MB/s",,,○,○,,○,,,,,,120TB,"스팀덱, Ally 호환",,,방열판 미포함,30mm,22mm,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/638/999/img/78999638_1.jpg?shrink=130:130&_v=20250407165053,PATRIOT VIPER VP4300 M.2 NVMe 해외구매,452200원,N/A,PATRIOT(제조사 웹사이트 바로가기),2025년 04월,내장형SSD,M.2 (2280),PCIe4.0x4 (64GT/s),NVMe 1.4,2TB,TLC(기타),3D낸드,DRAM 탑재,DDR4 2GB,InnoGrit,"7,400MB/s","6,800MB/s",800K,800K,○,,○,○,,,○,,200만시간,"2,000TB",PS5 호환,,,방열판 포함,80mm,22mm,8mm,25g,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,○,,,,,,,,슬림 히트싱크,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/081/845/img/78845081_1.jpg?shrink=130:130&_v=20250328123919,Assurant AT4020 M.2 2230 NVMe 해외구매,127780원,N/A,,2025년 03월,내장형SSD,M.2 (2230),PCIe4.0x4 (64GT/s),NVMe 1.4,1TB,TLC(기타),3D낸드,,,InnoGrit 5220,"5,000MB/s","4,600MB/s",,,○,,,○,,,,,,600TB,"스팀덱, Ally 호환",,,방열판 미포함,30mm,22mm,2.38mm,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,○,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/114/621/img/77621114_1.jpg?shrink=130:130&_v=20250311172503,RiTEK RiDATA A901 M.2 NVMe 해외구매,181470원,N/A,RiTEK RiDATA,2025년 03월,내장형SSD,M.2 (2280),PCIe4.0x4 (64GT/s),NVMe 1.4,2TB,,3D낸드,,,기타,"7,400MB/s","6,4000MB/s",,,,,○,,,,,,,,,,,방열판 미포함,80mm,22mm,1.35mm,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/405/462/img/77462405_1.jpg?shrink=130:130&_v=20250307133647,트랜센드 MTE255S M.2 NVMe 해외구매,120800원,N/A,트랜센드(제조사 웹사이트 바로가기),2025년 03월,내장형SSD,M.2 (2280),PCIe4.0x4 (64GT/s),NVMe,1TB,TLC(기타),3D낸드,,,기타,"7,400MB/s","5,200MB/s",660K,500K,○,○,○,○,,,,,200만시간,600TB,PS5 호환,,,방열판 미포함,80mm,22mm,2.42mm,9g,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/186/381/img/77381186_1.jpg?shrink=130:130&_v=20250306141834,트랜센드 MTE245S M.2 NVMe 해외구매,187260원,N/A,트랜센드(제조사 웹사이트 바로가기),2025년 03월,내장형SSD,M.2 (2280),PCIe4.0x4 (64GT/s),NVMe 1.4,2TB,TLC(기타),3D낸드,,,실리콘모션,"5,300MB/s","4,600MB/s",480K,620K,○,○,○,○,,,○,,200만시간,"1,200TB",,,,방열판 미포함,80mm,22mm,2.42mm,9g,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/692/869/img/76869692_1.jpg?shrink=130:130&_v=20250403152058,Sabrent Rocket Plus-G NVMe 해외구매,194000원,N/A,Sabrent(제조사 웹사이트 바로가기),2025년 02월,내장형SSD,M.2 (2280),PCIe4.0x4 (64GT/s),NVMe 1.4,1TB,TLC(기타),3D낸드,DRAM 탑재,DDR4 1GB,파이슨,"7,300MB/s","6,000MB/s",350K,700K,○,,○,○,,,,,160만시간,700TB,,,,방열판 미포함,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/674/869/img/76869674_1.jpg?shrink=130:130&_v=20250403152058,Sabrent Rocket Plus-G 히트싱크 NVMe 해외구매,322290원,N/A,Sabrent(제조사 웹사이트 바로가기),2025년 02월,내장형SSD,M.2 (2280),PCIe4.0x4 (64GT/s),NVMe 1.4,1TB,TLC(기타),3D낸드,DRAM 탑재,DDR4 1GB,파이슨,"7,300MB/s","6,000MB/s",350K,700K,○,,○,○,,,,,160만시간,700TB,,,,방열판 포함,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,히트파이프,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/472/513/img/76513472_1.jpg?shrink=130:130&_v=20250324132904,GAMERKING M.2 2242 SATA 해외구매,42330원,N/A,,2025년 02월,내장형SSD,M.2 (2242),SATA3 (6Gb/s),,256GB,,3D낸드,,,,550MB/s,500MB/s,,,○,,,,,,,,,,,,,,42mm,22mm,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/345/819/img/74819345_1.jpg?shrink=130:130&_v=20250123100028,DELL OPTIPLEX 마이크로 2.5 HDD 캐디 브라켓,19940원,N/A,DELL(제조사 웹사이트 바로가기),2025년 01월,SSD/HDD 주변기기,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,변환 브라켓,,,,,,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/231/012/img/74012231_1.jpg?shrink=130:130&_v=20250402164804,ORICO D10 M.2 2230 NVMe 해외구매,46690원,N/A,ORICO(제조사 웹사이트 바로가기),2025년 04월,내장형SSD,M.2 (2230),PCIe3.0x4 (32GT/s),NVMe,256GB,TLC(기타),3D낸드,,,기타,"2,500MB/s","1,300MB/s",,,,○,,,,,,,,120TB,"스팀덱, Ally 호환",,,방열판 미포함,30mm,22mm,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/334/615/img/73615334_1.jpg?shrink=130:130&_v=20241231145821,Addlink S93 M.2 NVMe 해외구매,104160원,N/A,Addlink(제조사 웹사이트 바로가기),2024년 12월,내장형SSD,M.2 (2280),PCIe4.0x4 (64GT/s),NVMe 1.4,1TB,TLC(기타),3D낸드,,,기타,"7,200MB/s","6,100MB/s",,,○,,○,○,,,,,150만시간,,PS5 호환,,,방열판 미포함,80mm,22mm,2.25mm,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,○,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/406/229/img/72229406_1.jpg?shrink=130:130&_v=20241202181128,KingDian S280 해외구매,43800원,N/A,KingDian,2024년 12월,내장형SSD,6.4cm(2.5형),SATA3 (6Gb/s),,120GB,TLC(기타),3D낸드,,,기타,563MB/s,494MB/s,58K,30K,,,,,○,,,,,,,,,,100mm,70mm,7mm,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/725/973/img/71973725_1.jpg?shrink=130:130&_v=20241126160248,MUSHKIN Vortex M.2 NVMe 해외구매,213048원,N/A,MUSHKIN(제조사 웹사이트 바로가기),2024년 11월,내장형SSD,M.2 (2280),PCIe4.0x4 (64GT/s),NVMe 1.4,2TB,,3D낸드,,,InnoGrit IG5236,"7,415MB/s","6,800MB/s",,,○,,○,○,,,,,150만시간,"1,000TB",,,,방열판 미포함,80mm,22mm,3.8mm,7g,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,○,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/509/973/img/71973509_1.jpg?shrink=130:130&_v=20241126154518,MUSHKIN Source 2 SED 해외구매,69800원,N/A,MUSHKIN(제조사 웹사이트 바로가기),2024년 11월,내장형SSD,6.4cm(2.5형),SATA3 (6Gb/s),,256GB,TLC(기타),3D낸드,,,기타,550MB/s,505MB/s,,,○,,,○,○,,,,150만시간,90TB,,,,,100.45mm,68.95mm,7mm,50g,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/000/470/img/69470000_1.jpg?shrink=130:130&_v=20241021152209,키오시아 KXG60ZNV M.2 NVMe 해외구매,280300원,5.0,키오시아(제조사 웹사이트 바로가기),2024년 10월,내장형SSD,M.2 (2280),PCIe3.0x4 (32GT/s),NVMe,256GB,TLC(기타),,,,기타,"3,050MB/s","1,550MB/s",,,,,,,,,,,,,,,,방열판 미포함,80mm,22mm,2.38mm,7.3g,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/284/980/img/67980284_1.jpg?shrink=130:130&_v=20241002170653,TeamGroup T-CREATE CLASSIC 3.0 M.2 NVMe 해외구매,255000원,N/A,TeamGroup(제조사 웹사이트 바로가기),2024년 10월,내장형SSD,M.2 (2280),PCIe3.0x4 (32GT/s),NVMe 1.3,2TB,TLC(기타),3D낸드,,,기타,"2,100MB/s","1,700MB/s",,,○,,,○,,,,,150만시간,"1,000TB",,,,방열판 미포함,80mm,22mm,3.7mm,11g,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/237/514/img/67514237_1.jpg?shrink=130:130&_v=20240923160026,ADATA XPG SX8100 M.2 NVMe 해외구매,67630원,N/A,ADATA(제조사 웹사이트 바로가기),2024년 09월,내장형SSD,M.2 (2280),PCIe3.0x4 (32GT/s),NVMe 1.3,256GB,TLC(기타),3D낸드,DRAM 탑재,DDR3 128MB,Realtek,"3,500MB/s","1,500MB/s",160K,140K,○,,○,○,,,,,200만시간,160TB,,,,방열판 제공(탈거가능),80mm,22mm,3.5mm,8g,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/579/309/img/65309579_1.jpg?shrink=130:130&_v=20240903191413,ICY DOCK MB024SP-B,55000원,N/A,ICY DOCK(제조사 웹사이트 바로가기),2024년 09월,SSD/HDD 주변기기,,,,,,,,,,,,,,,,,,,,,,,,,,,,146mm,99.1mm,41.3mm,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,변환 가이드,2.5형→5.25형,,,,,"SSD, HDD겸용",최대 4개,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/928/235/img/60235928_1.jpg?shrink=130:130&_v=20240717111450,Lexar NM1090 M.2 NVMe 해외구매,436050원,N/A,Lexar(제조사 웹사이트 바로가기),2024년 07월,내장형SSD,M.2 (2280),PCIe5.0x4 (128GT/s),NVMe 2.0,2TB,TLC(기타),3D낸드,DRAM 탑재,,기타,"12,000MB/s","11,000MB/s","1,400K","1,400K",,,○,,,,,,150만시간,"1,400TB",,,,방열판 포함,80mm,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
